CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
06-14-0045-46,06-025,SANTA ROSA,NUEVA SANTA ROSA,"COLEGIO PARTICULAR MIXTO BILINGÜE ""PEQUEÑOS CIENTIFICOS""","3A. AVENIDA 10-63 ZONA 1 CABECERA MUNICIPAL, NUEVA SANTA ROSA, SANTA ROSA",42956799.0,ROGER AMILCAR ALVAREZ SALAZAR,JOSÉ ANTONIO MARTÍNEZ ORDOÑEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SANTA ROSA
06-14-0046-46,06-025,SANTA ROSA,NUEVA SANTA ROSA,INSTITUTO PARTICULAR MIXTO DE COMERCIO,0 AVENIDA ENTRE 12 Y 13 CALLE ZONA 1 CANTÓN PALÍN,78889751.0,ROGER AMILCAR ALVAREZ SALAZAR,KARLA PATRICIA SERRA TURCIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-14-0049-46,06-025,SANTA ROSA,NUEVA SANTA ROSA,INSTITUTO PARTICULAR MIXTO DE COMERCIO,0 AVENIDA ENTRE 12 Y 13 CALLE ZONA 1 CANTÓN PALÍN,48299988.0,ROGER AMILCAR ALVAREZ SALAZAR,KARLA PATRICIA SERRA TURCIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SANTA ROSA
06-14-0416-46,06-025,SANTA ROSA,NUEVA SANTA ROSA,INSTITUTO PARTICULAR MIXTO DE COMERCIO,0 AVENIDA ENTRE 12 Y 13 CALLE ZONA 1 CANTÓN PALÍN,78889751.0,ROGER AMILCAR ALVAREZ SALAZAR,KARLA PATRICIA SERRA TURCIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-14-0450-46,06-025,SANTA ROSA,NUEVA SANTA ROSA,CENTRO EDUCATIVO NUESTRA SEÑORA DE LA ESPERANZA,"CASERÍO EL CHILTEPE, ALDEA CHAPAS",40175127.0,ROGER AMILCAR ALVAREZ SALAZAR,HUMBERTA RAMOS PÉREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-14-1996-46,06-023,SANTA ROSA,NUEVA SANTA ROSA,"COLEGIO PARTICULAR MIXTO ""LA ESPERANZA""",AVENIDA TEÓFILIO SOLARES 0-50 ZONA 2,50569370.0,CESAR EFRAIN BARRERA Y BARRERA,RAFAELA SÁNCHEZ GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
07-01-0059-46,07-003,SOLOLA,SOLOLA,"LICEO TECNOLÓGICO BILINGÜE ""CUAUHTEMALLAN DE SOLOLA""","CASERÍO CAYALÁ, ALDEA EL TABLÓN",35923669,VÍCTOR CHUMIL CHIROY,MOISES GUARCAX CHIROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0061-46,07-003,SOLOLA,SOLOLA,"LICEO TECNOLÓGICO BILINGÜE ""CUAUHTEMALLAN DE SOLOLA""","CASERÍO CAYALÁ, ALDEA EL TABLÓN",35923669,VÍCTOR CHUMIL CHIROY,MOISES GUARCAX CHIROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SOLOLÁ
07-01-0096-46,07-019,SOLOLA,SOLOLA,COLEGIO MONTE SION,6A. AVENIDA 8-07 ZONA 2 BARRIO EL CALVARIO,77623832,ESTELA BEN AJCALÓN DE TUY,JOSÉ DAVID TZAY PUÁC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0106-46,07-019,SOLOLA,SOLOLA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,5TA. CALLE 0-37 BARRIO SAN ANTONIO,32442607,ESTELA BEN AJCALÓN DE TUY,LINCY MARÍA TIU GARCÍA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0121-46,07-004,SOLOLA,SOLOLA,CENTRO EDUCATIVO DE FORMACIÓN PROFESIONAL -CEFPRO-,"CASERÍO COXOM, ALDEA SAN JUAN ARGUETA",59356919,VÍCTOR MIGUEL MENCHÚ MENCHÚ,ELIAS MIGUEL ROSALES TAHAY,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SOLOLÁ
07-01-0124-46,07-003,SOLOLA,SOLOLA,"LICEO TECNOLÓGICO BILINGÜE ""CUAUHTEMALLAN DE SOLOLÁ""","CASERÍO CAYALÁ, ALDEA EL TABLÓN",35923669,VÍCTOR CHUMIL CHIROY,MOISES GUARCAX CHIROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SOLOLÁ
07-01-0144-46,07-019,SOLOLA,SOLOLA,"COLEGIO CIENTIFICO ""MONTESSORI""","9A. CALLE 8-81 ZONA 2, BARRIO EL CALVARIO",77623427,ESTELA BEN AJCALÓN DE TUY,YOVANY ISRAEL ROSALES CORZO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0152-46,07-003,SOLOLA,SOLOLA,"LICEO PROFESIONAL ""LAS AMERICAS""","CASERÍO CENTRAL, CANTÓN EL TABLÓN",77624703,VÍCTOR CHUMIL CHIROY,CAMILIO YAXÓN COSIGUÁ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SOLOLÁ
07-01-0158-46,07-002,SOLOLA,SOLOLA,INSTITUTO MIXTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA,"CASERÍO CENTRAL, ALDEA PIXABAJ",45684531,CARLOS RIGOBERTO POS TUY,SEBASTIAN TUN TUN,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0162-46,07-004,SOLOLA,SOLOLA,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA CHAQUIJYÁ,"CASERÍO COOPERATIVA, ALDEA CHAQUIJYÁ",44554930,VÍCTOR MIGUEL MENCHÚ MENCHÚ,VÍCTOR SALOJ YAXÓN,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0164-46,07-019,SOLOLA,SOLOLA,INSTITUTO TECNOLÓGICO DE LA UNIVERSIDAD DEL VALLE DE GUATEMALA ALTIPLANO,"KM. 137, CASERÍO XOLBÉ ALDEA EL TABLÓN",79310814,ESTELA BEN AJCALÓN DE TUY,CECILIA YORDENY VICENTE ZAPETA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0165-46,07-019,SOLOLA,SOLOLA,ESCUELA EN CIENCIAS DE LA COMPUTACIÓN,"3RA. CALLE 1-30 ZONA 1, BARRIO SAN ANTONIO",77625180,ESTELA BEN AJCALÓN DE TUY,LUIS LEONARDO ARGUETA MOGOLLÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SOLOLÁ
07-01-0166-46,07-019,SOLOLA,SOLOLA,ESCUELA EN CIENCIAS DE LA COMPUTACIÓN,"3RA. CALLE 1-30 ZONA 1, BARRIO SAN ANTONIO",77625180,ESTELA BEN AJCALÓN DE TUY,LUIS LEONARDO ARGUETA MOGOLLÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0171-46,07-003,SOLOLA,SOLOLA,"COLEGIO DE EDUCACIÓN BÁSICA IMPACTO, EMPODERANDO MUJERES","KM. 137, CASERÍO XOLBE, ALDEA EL TABLÓN",32815153,VÍCTOR CHUMIL CHIROY,VILMA VERONICA SALOJ CHIYAL,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0174-46,07-024,SOLOLA,SOLOLA,PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA -PRONEA-,13AV. 3-18 BARRIO EL CARMEN,77289930,MARÍA OFELIA MUY QUICHÉ,FREDY EDGAR URÍZAR RODRÍGUEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,SOLOLÁ
07-01-0175-46,07-024,SOLOLA,SOLOLA,"""CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX-DEPARTAMENTAL""",13 CALLE 3-18 ZONA 1,42168347,MARÍA OFELIA MUY QUICHÉ,FREDY EDGAR URÍZAR RODRÍGUEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,SOLOLÁ
07-01-0181-46,07-003,SOLOLA,SOLOLA,"LICEO PROFESIONAL ""LAS AMERICAS""","CASERÍO CENTRAL, CANTÓN EL TABLÓN",77623985,VÍCTOR CHUMIL CHIROY,CAMILIO YAXÓN COSIGUÁ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SOLOLÁ
07-01-0184-46,07-004,SOLOLA,SOLOLA,CENTRO EDUCATIVO DE FORMACIÓN PROFESIONAL -CEFPRO-,"CASERÍO COXOM, ALDEA SAN JUAN ARGUETA",33007964,VÍCTOR MIGUEL MENCHÚ MENCHÚ,ELIAS MIGUEL ROSALES TAHAY,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SOLOLÁ
07-01-0195-46,07-019,SOLOLA,SOLOLA,CENTRO EDUCATIVO INTERCULTURAL PARA EL DESARROLLO COMUNITARIO CEIDECO,5AV. 2-28 ZONA 1 BARRIO SAN ANTONIO,55629690,ESTELA BEN AJCALÓN DE TUY,VILMA JEANNETTE PAR GIRÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SOLOLÁ
07-01-0198-46,07-019,SOLOLA,SOLOLA,"INSTITUTO PRIVADO URBANO MIXTO ""SOLOLÁ""",6TA. AVENIDA 6-37 BARRIO EL CALVARIO ZONA 2,77623103,ESTELA BEN AJCALÓN DE TUY,PATRICIA ROCÍO SAMAYOA MALDONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SOLOLÁ
07-01-0200-46,07-019,SOLOLA,SOLOLA,CENTRO EDUCATIVO DE FORMACIÓN TÉCNICA -CEFTEC-,"6 AVENIDA 13-60 ZONA 1, BARRIO EL CARMEN",58255240,ESTELA BEN AJCALÓN DE TUY,ISRAÉL CHOCOJ YAC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SOLOLÁ
07-01-0499-46,07-019,SOLOLA,SOLOLA,ESCUELA NACIONAL DE CIENCIAS COMERCIALES,13 CALLE Y 5TA. AVENIDA ESQUINA ZONA 1,55348935,ESTELA BEN AJCALÓN DE TUY,RAMIRO PANJOJ BULUX,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0500-46,07-019,SOLOLA,SOLOLA,ESCUELA NORMAL PRIVADA,13 CALLE FINAL ZONA 1 COLONIA MIRALINDA,77624433,ESTELA BEN AJCALÓN DE TUY,JORGE MARIO ZELADA SÁNCHEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0577-46,07-019,SOLOLA,SOLOLA,"COLEGIO ""INTEGRAL SOLOLATECO""","6TA. AVENIDA 6-37 ZONA 2, BARRIO EL CALVARIO",77623709,ESTELA BEN AJCALÓN DE TUY,ELSA JEANETT SÁNCHEZ SOTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0691-46,07-019,SOLOLA,SOLOLA,"COLEGIO PRIVADO URBANO PARA VARONES ""ATITLÁN""",13 CALLE 03-19 ZONA 1 BARRIO EL CARMEN,77623319,ESTELA BEN AJCALÓN DE TUY,FRANCISCO ROLANDO ALVARADO RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0693-46,07-004,SOLOLA,SOLOLA,"INSTITUTO DE CIENCIAS COMERCIALES POR COOPERATIVA RURAL MIXTO ""SAN JUAN BAUTISTA""",ALDEA SAN JUAN ARGUETA,40579014,VÍCTOR MIGUEL MENCHÚ MENCHÚ,WILMER GABRIEL MENCHÚ AJPACAJÁ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-2483-46,07-019,SOLOLA,SOLOLA,ESCUELA EN CIENCIAS DE LA COMPUTACIÓN,"3A. CALLE 1-30 ZONA 1, BARRIO SAN ANTONIO",58343319,ESTELA BEN AJCALÓN DE TUY,LUIS LEONARDO ARGUETA MOGOLLÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SOLOLÁ
07-01-2568-46,07-019,SOLOLA,SOLOLA,COLEGIO MONTE SION,6A. AVENIDA 8-07 ZONA 2 BARRIO EL CALVARIO,77623832,ESTELA BEN AJCALÓN DE TUY,JOSÉ DAVID TZAY PUÁC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-2702-46,07-003,SOLOLA,SOLOLA,CENTRO EDUCATIVO COMUNITARIO MAYA' TIJOB'ÄL TZ'OLOJYA',"CASERÍO CENTRAL, ALDEA EL TABLÓN",77624283,VÍCTOR CHUMIL CHIROY,SANTIAGO PANJOJ TUY,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-2767-46,07-019,SOLOLA,SOLOLA,ESCUELA NORMAL DE EDUCACIÓN FÍSICA,5A. AVENIDA 2-28 ZONA 1,77625207,ESTELA BEN AJCALÓN DE TUY,JUANA NICOLASA TZORÍN ORDÓÑEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SOLOLÁ
07-01-2768-46,07-019,SOLOLA,SOLOLA,INSTITUTO TECNOLOGICO DE LA UNIVERSIDAD DEL VALLE DE GUATEMALA ALTIPLANO,"KM. 137, CASERÍO XOLBÉ ALDEA EL TABLÓN",79310814,ESTELA BEN AJCALÓN DE TUY,CECILIA YORDENY VICENTE ZAPETA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SOLOLÁ
07-02-0006-46,07-005,SOLOLA,SAN JOSE CHACAYA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,"ZONA 0, SECTOR CENTRO",50905091,JUSTO SANTIAGO PONCIO PÚ,ZOILA ELIZABETH CUÁ AJÚ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-03-0002-46,07-014,SOLOLA,SANTA MARIA VISITACION,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,SECTOR SUR,41787615,FRANCISCO AARÓN MATUL MÉNDEZ,GLADIS NOHEMÍ MORENO GÓMEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-03-0008-46,07-014,SOLOLA,SANTA MARIA VISITACION,"""INSTITUTO TÉCNICO CIENTÍFICO INTERCULTURAL -ITECI-""",SANTA MARÍA VISITACIÓN,58542494,FRANCISCO AARÓN MATUL MÉNDEZ,EDWIN EFRAÍN PUÁC DIONISIO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-03-2928-46,07-014,SOLOLA,SANTA MARIA VISITACION,CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL POR MADUREZ CECIM,EDIFICIO DEL INSTITUTO LA SALLE ENTRADA PRINCIPAL,57274128,FRANCISCO AARÓN MATUL MÉNDEZ,VICTOR QUICHÉ AJCHÉ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SOLOLÁ
07-04-0008-46,07-006,SOLOLA,SANTA LUCIA UTATLAN,COLEGIO PRIVADO DR. JORGE ROMERO IMERY,"BARRIO ""EL ROSARIO""",77221518,LESTER FRANCISCO PUAC COCHOY,MARCOS JOSUÉ AQUINO NORIEGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-04-0023-46,07-006,SOLOLA,SANTA LUCIA UTATLAN,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,SANTA LUCÍA UTATLÁN,33567108,LESTER FRANCISCO PUAC COCHOY,GLENDY HAIDALY PIXABAJ GODOY,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-04-0041-46,07-032,SOLOLA,SANTA LUCIA UTATLAN,ESCUELA NORMAL REGIONAL DE OCCIDENTE,"PARCELAMIENTO EL MOLINO SAN PEDRO, CANTON CHUCHEXIC",78234597,MOISÉS ISRAEL SAQUÍC JOJ,MOISES MARIANO SAY SOLÍS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-04-0042-46,07-032,SOLOLA,SANTA LUCIA UTATLAN,ESCUELA NORMAL REGIONAL DE OCCIDENTE,"CANTÓN CHUCHEXIC, PARCELAMIENTO EL MOLINO SAN PEDRO",78234597,MOISÉS ISRAEL SAQUÍC JOJ,MOISES MARIANO SAY SOLÍS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SOLOLÁ
07-04-0091-46,07-032,SOLOLA,SANTA LUCIA UTATLAN,ESCUELA NORMAL REGIONAL DE OCCIDENTE,CANTON CHUCHEXIC PARCELAMIENTO EL MOLINO SAN PEDRO,78234597,MOISÉS ISRAEL SAQUÍC JOJ,MOISES MARIANO SAY SOLÍS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),SOLOLÁ
07-04-2766-46,07-006,SOLOLA,SANTA LUCIA UTATLAN,ESCUELA NORMAL INFANTIL BILINGUE ADSCRITA A LA NORMAL REGIONAL DE OCCIDENTE ENRO,FINCA MOLINO SAN PEDRO,78234597,LESTER FRANCISCO PUAC COCHOY,MARIO ANSELMO TUJ CHOCOY,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),SOLOLÁ
07-04-3030-46,07-006,SOLOLA,SANTA LUCIA UTATLAN,COLEGIO PRIVADO DR. JORGE ROMERO IMERY,"BARRIO ""EL ROSARIO""",77221518,LESTER FRANCISCO PUAC COCHOY,MARCOS JOSUÉ AQUINO NORIEGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-04-3085-46,07-006,SOLOLA,SANTA LUCIA UTATLAN,COLEGIO Q UMARKAJ,"PARAJE CRUZ B, CANTÓN PAHAJ",41011018,LESTER FRANCISCO PUAC COCHOY,ALLAN MAGDIEL GODOY VÁSQUEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-05-0053-46,07-007,SOLOLA,NAHUALA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,1RA. AVENIDA A-062 ZONA 3,30694648,DAVID FERNANDO PAZ LOPEZ,DANIEL TZEP CHAVEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-05-0204-46,07-007,SOLOLA,NAHUALA,"INSTITUTO COMUNITARIO DE CIENCIAS COMERCIALES ""EL ALTIPLANO""",CASERÍO CHUANAHUALÁ,52803917,DAVID FERNANDO PAZ LOPEZ,DIEGO VICTOR JAMINEZ TUM,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-05-0208-46,07-007,SOLOLA,NAHUALA,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,ALDEA PACHUTIQUIM,50449399,DAVID FERNANDO PAZ LOPEZ,DIEGO BERNARDO IXMATÁ TZIQUÍN,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-05-0210-46,07-007,SOLOLA,NAHUALA,"INSTITUTO MIXTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA ""MAYA NA OJ""",CANTÓN CHIQUIX,30062219,DAVID FERNANDO PAZ LOPEZ,FELIPE TAMBRIZ TAMBRIZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-05-0271-46,07-009,SOLOLA,NAHUALA,"CENTRO EDUCATIVO ""SANTIAGO DE LA ASUNCIÓN"" FE Y ALEGRÍA NO. 51",CARRETERA PRINCIPAL ENTRADA A LA ALDEA XEJUYUP,30331256,MANUEL CHOVÓN GUACHIAC,MIGUEL SAC CHOX,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-05-2019-46,07-007,SOLOLA,NAHUALA,INSTITUTO MIXTO OXLAJUJ NO'J,CASERÍO CHUANAHUALÁ,53315919,DAVID FERNANDO PAZ LOPEZ,MANUEL ESQUIPULAS TZOC IXMATÁ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-05-2022-46,07-007,SOLOLA,NAHUALA,INSTITUTO COMUNITARIO DE CIENCIAS COMERCIALES EL ALTIPLANO,NAHUALA,52803917,DAVID FERNANDO PAZ LOPEZ,DIEGO VICTOR JAMINEZ TUM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-06-0036-46,07-008,SOLOLA,SANTA CATARINA IXTAHUACAN,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,BARRIO EL CALVARIO,48873442,MAXIMILIANO LÓPEZ CRISTOBAL,IRMA YANET TAMBRIZ CHOX,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-06-0084-46,07-008,SOLOLA,SANTA CATARINA IXTAHUACAN,"ESCUELA NACIONAL DE CIENCIAS COMERCIALES ""DR. JUAN JOSÉ ARÉVALO BERMEJO""",ALDEA CHIRIJOX,33239433,MAXIMILIANO LÓPEZ CRISTOBAL,PATRICIA TAMBRIZ Y TAMBRIZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-06-0098-46,07-018,SOLOLA,SANTA CATARINA IXTAHUACAN,"INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA ""DON PASCUAL TAMBRIZ TZEP""",ALDEA LA CEIBA,57181585,IDELFONSO JERÓNIMO AMBROCIO TAMBRIZ,JUSTO ELISEO QUIVAJÁ CHUC,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-06-0099-46,07-031,SOLOLA,SANTA CATARINA IXTAHUACAN,INSTITUTO DIVERSIFICADO NORMAL MIXTO POR COOPERATIVA K'AK AQ'AB'AL,ANTIGUA SANTA CATARINA IXTAHUACAN,41745441,JUAN ROBERTO AJPACAJÁ GUACHIAC,JUAN ROBERTO AJPACAJÁ GUACHIAC,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-06-0101-46,07-018,SOLOLA,SANTA CATARINA IXTAHUACAN,"INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA ""DON PASCUAL TAMBRIZ TZEP""",ALDEA LA CEIBA,57181585,IDELFONSO JERÓNIMO AMBROCIO TAMBRIZ,JUSTO ELISEO QUIVAJÁ CHUC,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-06-0146-46,07-009,SOLOLA,SANTA CATARINA IXTAHUACAN,"CENTRO EDUCATIVO ""RI UTZIL FE Y ALEGRÍA"" NO. 42",CASERIO PASAQUIJUYUP,30328268,MANUEL CHOVÓN GUACHIAC,MANUEL GUARCHAJ TZAPUT,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-06-0584-46,07-008,SOLOLA,SANTA CATARINA IXTAHUACAN,"INSTITUTO COMUNITARIO ""PARAISO MAYA""",BARRIO CALVARIO,30652376,MAXIMILIANO LÓPEZ CRISTOBAL,FRANCISCO CECILIO AJPACAJA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-07-0013-46,07-016,SOLOLA,SANTA CLARA LA LAGUNA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ESCUELA OFICIAL URBANA MIXTA NO. 2,54285944,ENRIQUE RAFAEL CHIYAL TÓ,MARIO SAMUEL COTUC CUMES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
